@relation R_data_frame

@attribute score_rank numeric
@attribute average_forever numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric

@data
37,400,1299,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
45,24,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62,32,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,11,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
80,44,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,406,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,0,199,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
93,312,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,2872,499,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
26,10,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
31,31,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32,734,849,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8,21,799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,103,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
34,183,1499,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,118,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,73,599,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
73,59,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,165,499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65,31,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87,217,199,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,153,599,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
18,135,99,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
70,713,1199,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100,202,899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10,13,499,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
34,68,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,344,299,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
56,25,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80,25,1499,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
59,73,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,15,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
11,38,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,272,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93,133,499,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
90,98,1499,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
95,188,1299,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,232,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
35,25,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32,102,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,26,199,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
34,159,599,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
41,125,449,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
100,6,199,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
87,99,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
45,27,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,19,699,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
50,5,599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,33,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,69,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100,64,199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62,101,599,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
70,0,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
100,424,199,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
56,141,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
70,212,949,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
77,437,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
87,85,799,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
99,272,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
100,153,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77,372,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,88,899,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
50,70,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17,1221,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,45,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13,9,899,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
80,119,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,16,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16,289,299,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,163,699,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,959,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59,7,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
84,79,799,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
6,52,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
47,248,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
73,32,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,148,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,264,1499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
62,46,999,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
41,220,1499,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,93,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,46,149,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
15,0,1499,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
87,68,1399,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
10,6,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59,21,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
100,161,899,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
62,143,1999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
84,182,799,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
100,144,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,191,1499,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
29,163,299,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
95,100,1199,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
10,2,1299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
34,81,2124,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
98,271,579,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
77,176,1199,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,108,399,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
80,171,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
45,109,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
50,197,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
80,150,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10,48,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20,160,1299,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
19,47,1999,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
31,273,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,0,199,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
87,27,899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
98,316,499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65,1377,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,103,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
95,26,99,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
52,69,499,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
65,110,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
31,0,199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,223,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,30,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6,3,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,15,517,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
56,118,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
15,229,899,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
54,191,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,49,999,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
77,15,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
67,105,699,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
23,47,1299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,644,999,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70,216,499,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
84,234,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,207,299,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
100,48,499,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
87,1956,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,130,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56,124,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100,74,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,25,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
56,328,1899,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
77,43,699,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
41,1588,749,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15,216,1499,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67,0,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,25,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,35,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
41,45,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10,20,799,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
93,104,499,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
21,98,2999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
31,93,1199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,126,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,8,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,157,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87,53,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56,25,999,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0
19,57,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,102,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,60,1199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14,467,2999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,302,699,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
45,234,599,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
98,325,1499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,54,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43,28,999,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
52,56,999,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
37,381,2499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,16,999,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
84,241,1999,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0
15,0,299,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
35,622,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,16,599,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
45,45,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,398,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
100,12,899,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
77,138,299,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,138,299,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
22,170,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,16,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80,0,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,940,999,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
13,38,499,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
73,807,499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
87,181,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,542,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
56,2252,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,196,299,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,208,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,266,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14,85,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59,240,1199,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
1,0,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
35,60,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
90,516,499,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
31,23,899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7,59,1199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
56,635,699,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10,44,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,86,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100,0,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,0,999,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
25,60,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
93,89,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,245,999,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
28,35,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
93,780,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29,86,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
32,520,999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,39,799,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
84,16,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
54,64,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
100,462,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
50,34,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59,180,699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,46,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19,594,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
52,255,2999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,1323,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
43,298,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,21,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
13,207,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
90,680,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93,81,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,336,99,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
77,537,1399,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
70,339,74,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
95,21,999,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2,131,4999,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
32,156,1499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
99,138,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,0,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,37,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,192,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
100,176,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,5,1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,20,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,26,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,276,699,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
100,52,1999,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
35,5610,99,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,0,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
43,183,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
84,1301,999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,36,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,68,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,55,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7,52,399,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
56,6,999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,5822,679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,161,599,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
7,142,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62,83,1999,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
77,26,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16,16,799,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
84,168,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
31,840,2499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34,0,799,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
3,0,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,201,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10,35,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,83,1299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
41,333,1299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
25,3,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
100,376,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,6,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
100,100,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
67,83,999,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
12,157,199,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
98,24,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
93,337,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,135,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
62,137,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98,164,499,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
70,397,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
62,133,999,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
3,111,399,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47,207,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77,17,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,204,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
18,253,299,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
100,64,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
45,39,199,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
100,64,499,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
62,272,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
39,0,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,47,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
93,91,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,40,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
98,237,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
77,1476,799,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
35,252,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
45,147,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
80,159,999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,35,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
100,132,999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67,173,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,17,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,40,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,23,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,179,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,0,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,65,1499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,107,999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,28,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8,1912,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
20,509,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0,199,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
100,168,599,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
67,17,299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,501,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
100,38,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,82,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
35,323,1499,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,7,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,50,99,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
50,121,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0,599,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18,35,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,88,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,29,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
98,220,999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56,200,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
41,357,1299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,56,799,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
77,200,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17,454,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100,91,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
31,256,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11,168,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,46,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98,118,999,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0
28,540,1199,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87,735,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18,21,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
54,119,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,737,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,343,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93,625,2499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
84,199,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10,100,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,864,399,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
52,9,899,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
100,29,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25,79,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
87,85,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,188,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,99,1299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
87,108,1299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
31,150,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
93,223,1499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
98,152,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,69,399,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
