@relation R_data_frame

@attribute score_rank numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric
@attribute likely_to_succeed numeric

@data
11,99,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50,999,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
54,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,79,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
50,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
59,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
14,1999,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
80,499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50,499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
0,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,999,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
67,499,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4,699,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
54,399,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,3999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,799,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
6,999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47,1799,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,799,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
43,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
34,1299,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
10,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,1399,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
20,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39,1999,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
23,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
84,799,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16,499,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,1999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,399,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
13,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,1499,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0
84,299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6,799,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
93,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
47,399,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
62,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
65,999,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
15,899,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
99,999,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
34,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
20,1499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
65,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,499,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,799,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,999,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
73,1999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
59,5999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,999,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
29,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62,699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45,899,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,599,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
84,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,199,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
25,699,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
45,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,999,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80,499,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
47,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
77,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
5,499,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,699,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
25,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
59,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
65,499,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
84,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
32,799,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
70,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
73,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67,799,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,799,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
73,898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28,99,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
50,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,499,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
28,199,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11,999,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
59,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,599,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
45,299,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
84,399,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
22,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
99,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
67,1499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
67,1499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,499,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
31,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,999,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
56,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
95,499,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
90,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
56,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
99,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,1999,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
28,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,999,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
14,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67,1999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
45,4999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,599,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,1499,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
23,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,1499,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
21,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
32,1499,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
5,299,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99,3499,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
16,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
93,199,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
59,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
13,499,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
73,674,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
28,999,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
28,3499,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
4,299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80,699,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
35,699,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
73,999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
77,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
65,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
84,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1199,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,1499,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31,299,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
95,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,99,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,999,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
47,699,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,599,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
10,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,199,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
13,3999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39,599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
26,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62,3999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,699,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,299,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
59,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
10,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13,499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
84,699,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
37,95,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
16,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,199,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
84,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,1499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,499,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
23,999,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
19,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,99,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
22,99,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
67,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
10,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
80,1499,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
14,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
54,99,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,99,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41,244,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
45,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13,999,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80,2999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
95,999,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
80,99,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
18,999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13,4999,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11,1799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
56,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73,1499,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
84,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,1499,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
35,1499,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
70,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
77,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1499,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
84,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
98,999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
59,199,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,199,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
62,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,499,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
15,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,2999,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,299,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
45,299,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
35,1999,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
37,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,299,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
84,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,2499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
25,209,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
70,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
80,1999,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
90,699,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
43,499,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
62,499,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
90,799,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,1999,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
12,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
67,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1999,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2,299,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
93,999,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
4,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
87,1899,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,4999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,799,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
11,699,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
35,799,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
99,1499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
18,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
65,199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
26,299,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
73,999,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1
2,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,299,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
17,1999,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,999,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
45,399,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
54,299,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,999,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,999,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,499,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
65,699,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
100,1499,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
54,499,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
47,999,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
31,599,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
19,699,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
93,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
70,1999,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
95,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
37,499,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
56,599,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,299,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
77,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
73,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,599,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
